Silicate_ID,Structure,E_ads,Area
FOR001_14,"{'numbers': [12, 12, 14, 14, 8, 8, 8, 8, 8, 12, 12, 12, 12, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 8, 12, 6], 'positions': [[5.99999952, 1.7792923, 4.59995747], [8.87951302, 1.73745766, 6.11626568], [6.97552867, 3.82562767, 6.11626576], [1.79990689, 2.13812845, 6.11626524], [7.68549225, 3.1105992, 4.80824295], [2.50987055, 2.8531568, 7.42428799], [2.50987089, 2.85315691, 4.80824214], [7.68549265, 3.11059898, 7.42428868], [5.46519382, 3.11775137, 6.11626597], [0.82437812, 4.18446397, 7.63257332], [5.99999952, 6.58963545, 4.59995747], [3.70389135, 4.2262984, 6.11626563], [8.87951302, 6.54780081, 6.11626568], [6.97552867, 8.63597082, 6.11626576], [5.02447038, 4.54330006, 3.08364951], [1.79990689, 6.9484716, 6.11626524], [9.49012782, 5.51577055, 4.39167274], [7.68549225, 7.92094235, 4.80824295], [2.50987055, 7.66349994, 7.42428799], [2.50987089, 7.66350005, 4.80824214], [4.31450688, 5.25832853, 4.39167232], [7.68549265, 7.92094213, 7.42428868], [5.46519382, 7.92809451, 6.11626597], [6.5348053, 5.25117641, 3.08364922], [6.95096465, 5.45219919, 6.11626576], [1.77534296, 5.32190005, 6.11626531], [4.37079888, 5.95113527, 8.91635078], [6.71630188, 5.75442627, 8.77462678], [0.82437812, 8.99480712, 7.63257332], [3.70389135, 9.03664155, 6.11626563], [6.95096465, 10.26254234, 6.11626576], [11.17562188, 4.18446397, 7.63257332], [5.54354988, 5.85278027, 8.84548878]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.799211945251272, 177.571542815604, 3.02562572068746, -0.681969851747681]",99.586068233384
FOR001_15,"{'numbers': [12, 12, 14, 8, 8, 8, 8, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 6], 'positions': [[4.68177089, 3.14037887, 3.50323042], [7.56128439, 3.09854423, 5.01953863], [5.65730004, 5.18671424, 5.01953871], [6.36726362, 4.47168577, 3.7115159], [1.19164192, 4.21424337, 6.32756094], [6.36726402, 4.47168555, 6.32756163], [4.14696519, 4.47883794, 5.01953892], [9.32258713, 4.20709116, 5.01953812], [5.63273602, 2.00294261, 5.01953871], [4.68177089, 7.95072202, 3.50323042], [2.38566272, 5.58738497, 5.01953858], [7.56128439, 7.90888738, 5.01953863], [5.65730004, 9.99705739, 5.01953871], [8.17189919, 6.87685712, 3.29494569], [6.36726362, 9.28202892, 3.7115159], [1.19164192, 9.02458651, 6.32756094], [2.99627825, 6.6194151, 3.29494527], [6.36726402, 9.2820287, 6.32756163], [4.14696519, 9.28918108, 5.01953892], [9.32258713, 9.01743431, 5.01953812], [5.63273602, 6.81328576, 5.01953871], [5.4095559, 7.09542892, 8.70505473], [6.2742319, 5.08109292, 7.83617473], [9.85739325, 5.54555054, 6.53584627], [10.80835808, 6.68298662, 5.01953826], [5.8418939, 6.08826092, 8.27061473]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.239615778152483, 178.716996142942, 3.21463274292226, -0.229323547549257]",99.586068233384
FOR001_16,"{'numbers': [12, 12, 14, 8, 8, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 14, 8, 12, 14, 8, 8, 12, 6], 'positions': [[8.01246672, 4.18446345, 3.78075478], [5.71635896, 1.73745766, 5.29706292], [3.81237461, 3.82562767, 5.297063], [4.52233819, 3.1105992, 3.98904019], [4.52233859, 3.11059898, 6.60508592], [2.30203976, 3.11775137, 5.29706321], [7.47766171, 2.84600459, 5.29706242], [8.01246672, 8.9948066, 3.78075478], [2.83684546, 6.58963545, 3.78075471], [5.71635896, 6.54780081, 5.29706292], [3.81237461, 8.63597082, 5.297063], [6.32697377, 5.51577055, 3.57246998], [4.52233819, 7.92094235, 3.98904019], [4.52233859, 7.92094213, 6.60508592], [2.30203976, 7.92809451, 5.29706321], [7.47766171, 7.65634774, 5.29706242], [3.78781059, 5.45219919, 5.297063], [3.78781059, 10.26254234, 5.297063], [6.12008247, 6.95291688, 8.42753002], [4.95610347, 4.92935788, 8.09507302], [8.98799659, 2.13812845, 5.29706248], [9.69796024, 2.8531568, 6.60508523], [8.01246782, 4.18446397, 6.81337056], [8.98799659, 6.9484716, 5.29706248], [9.69796024, 7.66349994, 6.60508523], [8.96343266, 5.32190005, 5.29706255], [8.01246782, 8.99480712, 6.81337056], [5.53809247, 5.94113788, 8.26130102]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.53995594245248, 120.813361534158, 1.34538587992524, -4.26148543575005]",99.586068233384
FOR001_17,"{'numbers': [12, 14, 8, 8, 8, 8, 8, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 12, 12, 6], 'positions': [[8.4040306, 1.73745766, 5.15450163], [6.50004625, 3.82562767, 5.15450171], [7.21000983, 3.1105992, 3.8464789], [2.03438813, 2.8531568, 6.46252394], [7.21001023, 3.11059898, 6.46252463], [4.9897114, 3.11775137, 5.15450192], [10.16533335, 2.84600459, 5.15450112], [5.5245171, 6.58963545, 3.63819342], [3.22840893, 4.2262984, 5.15450158], [8.4040306, 6.54780081, 5.15450163], [6.50004625, 8.63597082, 5.15450171], [1.32442447, 6.9484716, 5.15450119], [9.01464541, 5.51577055, 3.42990869], [7.21000983, 7.92094235, 3.8464789], [2.03438813, 7.66349994, 6.46252394], [3.83902446, 5.25832853, 3.42990827], [7.21001023, 7.92094213, 6.46252463], [4.9897114, 7.92809451, 5.15450192], [10.16533335, 7.65634774, 5.15450112], [6.47548223, 5.45219919, 5.15450171], [1.29986054, 5.32190005, 5.15450126], [5.99703118, 6.96471605, 8.57009173], [6.39013618, 4.66337905, 8.23921273], [3.22840893, 9.03664155, 5.15450158], [6.47548223, 10.26254234, 5.15450171], [10.70013946, 4.18446397, 6.67080927], [10.70013946, 8.99480712, 6.67080927], [6.19358418, 5.81404805, 8.40465173]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.214938180351282, 178.737389644853, 3.62223124911059, -0.209992170746091]",99.586068233384
FOR001_18,"{'numbers': [12, 12, 14, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 14, 8, 12, 12, 14, 8, 8, 8, 12, 12, 8, 6], 'positions': [[7.41545632, 4.24961302, 3.67966228], [5.11934856, 1.80260723, 5.19597042], [3.21536421, 3.89077724, 5.1959705], [3.92532779, 3.17574877, 3.88794769], [3.92532819, 3.17574855, 6.50399342], [6.8806513, 2.91115416, 5.19596992], [7.41545632, 9.05995616, 3.67966228], [5.11934856, 6.61295038, 5.19597042], [3.21536421, 8.70112039, 5.1959705], [5.72996336, 5.58092011, 3.47137748], [3.92532779, 7.98609192, 3.88794769], [3.92532819, 7.9860917, 6.50399342], [1.70502936, 7.99324408, 5.19597071], [6.8806513, 7.72149731, 5.19596992], [3.19080019, 5.51734876, 5.1959705], [5.43073523, 6.98227701, 8.13120952], [7.37268223, 5.70514301, 8.52862252], [8.39098618, 2.20327802, 5.19596998], [9.10094984, 2.91830637, 6.50399273], [7.41545742, 4.24961354, 6.71227806], [10.29497064, 4.29144797, 5.19597037], [8.39098618, 7.01362117, 5.19596998], [9.10094984, 7.72864951, 6.50399273], [9.10095018, 7.72864962, 3.88794688], [8.36642225, 5.38704962, 5.19597005], [7.41545742, 9.05995669, 6.71227806], [10.29497064, 9.10179112, 5.19597037], [8.36642225, 10.19739277, 5.19597005], [6.40170923, 6.34371001, 8.32991552]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.682820615756327, 179.23446904909, 3.15229386885737, -0.807874621850033]",99.586068233384
FOR001_19,"{'numbers': [12, 12, 14, 8, 8, 8, 8, 8, 12, 8, 8, 8, 8, 8, 8, 12, 14, 8, 8, 8, 12, 12, 14, 8, 8, 12, 6], 'positions': [[7.41545632, 5.99999948, 3.55735228], [5.11934856, 3.55299369, 5.07366042], [3.21536421, 5.6411637, 5.0736605], [3.92532779, 4.92613523, 3.76563769], [3.92532819, 4.92613501, 6.38168342], [1.70502936, 4.93328739, 5.07366071], [6.8806513, 4.66154062, 5.07365992], [3.19080019, 2.45739207, 5.0736605], [5.11934856, 8.36333684, 5.07366042], [5.72996336, 7.33130657, 3.34906748], [3.92532819, 9.73647815, 6.38168342], [6.8806513, 9.47188377, 5.07365992], [3.19080019, 7.26773522, 5.0736605], [5.6782462, 7.19285234, 8.65093252], [6.4929142, 5.10746534, 7.91090352], [7.41545742, 1.18965685, 6.58996806], [8.39098618, 3.95366448, 5.07365998], [9.10094984, 4.66869282, 6.38168273], [9.10095018, 4.66869293, 3.76563688], [8.36642225, 2.32709293, 5.07366005], [7.41545742, 6.0, 6.58996806], [10.29497064, 6.04183443, 5.07366037], [8.39098618, 8.76400763, 5.07365998], [9.10094984, 9.47903597, 6.38168273], [8.36642225, 7.13743608, 5.07366005], [7.41545742, 10.81034315, 6.58996806], [6.0855802, 6.15015834, 8.28091752]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.88061848075199, 129.072758614778, 1.453745297504, -2.50500563814899]",99.586068233384
FOR001_20,"{'numbers': [8, 14, 8, 8, 8, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 8, 8, 8, 6], 'positions': [[1.7050295, 7.09849817, 4.96500862], [8.39098615, 3.2677781, 4.96500921], [3.92532803, 2.29530723, 6.27303144], [9.10095014, 2.55274941, 6.27303213], [6.8806513, 2.5599018, 4.96500942], [2.23983561, 3.62661441, 6.48131677], [7.415457, 6.03178588, 3.44870092], [5.11934883, 3.66844884, 4.96500908], [10.2949705, 5.98995124, 4.96500913], [8.39098615, 8.07812125, 4.96500921], [3.21536438, 6.39062203, 4.96500869], [9.10094973, 7.36309278, 3.6569864], [3.92532803, 7.10565038, 6.27303144], [3.92532837, 7.10565049, 3.65698559], [5.72996437, 4.70047897, 3.24041577], [9.10095014, 7.36309256, 6.27303213], [6.8806513, 7.37024495, 4.96500942], [8.36642214, 4.89434962, 4.96500921], [3.19080045, 4.76405048, 4.96500876], [6.739463, 5.69656368, 8.75958423], [5.74601, 7.50646768, 7.62052123], [2.23983561, 8.43695755, 6.48131677], [5.11934883, 8.47879198, 4.96500908], [5.72996437, 9.51082211, 3.24041577], [8.36642214, 9.70469277, 4.96500921], [3.19080045, 9.57439363, 4.96500876], [6.242736, 6.60151568, 8.19005323]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.335603942349962, 178.23117149205, 3.11873658459653, -0.333618395450003]",99.586068233384
FOR001_21,"{'numbers': [12, 12, 14, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 14, 8, 12, 12, 14, 8, 8, 8, 12, 12, 8, 6], 'positions': [[7.41545632, 4.18446345, 3.43023028], [5.11934856, 1.73745766, 4.94653842], [3.21536421, 3.82562767, 4.9465385], [3.92532819, 3.11059898, 6.25456142], [6.8806513, 2.84600459, 4.94653792], [7.41545632, 8.9948066, 3.43023028], [5.11934856, 6.54780081, 4.94653842], [3.21536421, 8.63597082, 4.9465385], [5.72996336, 5.51577055, 3.22194548], [3.92532779, 7.92094235, 3.63851569], [3.92532819, 7.92094213, 6.25456142], [1.70502936, 7.92809451, 4.94653871], [6.8806513, 7.65634774, 4.94653792], [3.19080019, 5.45219919, 4.9465385], [3.19080019, 10.26254234, 4.9465385], [7.2985849, 6.49201748, 8.77805452], [5.2453889, 6.40237948, 7.62197852], [8.39098618, 2.13812845, 4.94653798], [9.10094984, 2.8531568, 6.25456073], [7.41545742, 4.18446397, 6.46284606], [10.29497064, 4.2262984, 4.94653837], [8.39098618, 6.9484716, 4.94653798], [9.10094984, 7.66349994, 6.25456073], [9.10095018, 7.66350005, 3.63851488], [8.36642225, 5.32190005, 4.94653805], [7.41545742, 8.99480712, 6.46284606], [10.29497064, 9.03664155, 4.94653837], [8.36642225, 10.1322432, 4.94653805], [6.2719869, 6.44719848, 8.20001652]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.942296896054586, 177.533514522945, 2.93569496329945, -0.900710551051134]",99.586068233384
FOR001_22,"{'numbers': [12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 8, 8, 12, 14, 8, 8, 8, 12, 12, 14, 8, 8, 12, 6], 'positions': [[7.41545632, 5.99999948, 4.53460137], [5.11934856, 3.55299369, 6.05090952], [3.21536421, 5.6411637, 6.0509096], [5.72996336, 2.52096343, 4.32631658], [3.92532779, 4.92613523, 4.74288679], [3.92532819, 4.92613501, 7.35893252], [1.70502936, 4.93328739, 6.05090981], [6.8806513, 4.66154062, 6.05090901], [3.19080019, 2.45739207, 6.05090959], [6.46449143, 4.86256334, 3.01829339], [6.61594738, 4.60051453, 8.84399161], [6.58716838, 6.95431353, 8.98170661], [5.11934856, 8.36333684, 6.05090952], [5.72996336, 7.33130657, 4.32631658], [3.92532819, 9.73647815, 7.35893252], [6.8806513, 9.47188377, 6.05090901], [3.19080019, 7.26773522, 6.05090959], [7.41545742, 1.18965685, 7.56721716], [8.39098618, 3.95366448, 6.05090907], [9.10094984, 4.66869282, 7.35893183], [9.10095018, 4.66869293, 4.74288598], [8.36642225, 2.32709293, 6.05090915], [7.41545742, 6.0, 7.56721716], [10.29497064, 6.04183443, 6.05090947], [8.39098618, 8.76400763, 6.05090907], [9.10094984, 9.47903597, 7.35893183], [8.36642225, 7.13743608, 6.05090915], [7.41545742, 10.81034315, 7.56721716], [6.60155738, 5.77741453, 8.91284861]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.52892267785251, 119.777457822553, 1.34518897959717, -3.8057892113477]",99.586068233384
FOR001_23,"{'numbers': [8, 14, 8, 8, 8, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 6], 'positions': [[1.7050295, 5.86055051, 5.03130312], [8.39098615, 2.02983044, 5.03130371], [3.92532803, 1.05735957, 6.33932594], [9.10095014, 1.31480175, 6.33932663], [6.8806513, 1.32195414, 5.03130392], [2.23983561, 2.38866674, 6.54761127], [7.415457, 4.79383822, 3.51499542], [5.11934883, 2.43050118, 5.03130358], [10.2949705, 4.75200358, 5.03130363], [8.39098615, 6.84017359, 5.03130371], [3.21536438, 5.15267437, 5.03130319], [9.10094973, 6.12514512, 3.7232809], [3.92532803, 5.86770271, 6.33932594], [3.92532837, 5.86770282, 3.72328009], [5.72996437, 3.4625313, 3.30671027], [9.10095014, 6.1251449, 6.33932663], [6.8806513, 6.13229729, 5.03130392], [8.36642214, 3.65640196, 5.03130371], [3.19080045, 3.52610282, 5.03130326], [7.15911344, 5.48913389, 7.84290273], [5.18319144, 6.45491789, 8.69328973], [2.23983561, 7.19900989, 6.54761127], [5.11934883, 7.24084432, 5.03130358], [3.21536438, 9.96301752, 5.03130319], [3.92532803, 10.67804586, 6.33932594], [5.72996437, 8.27287445, 3.30671027], [6.8806513, 10.94264043, 5.03130392], [8.36642214, 8.46674511, 5.03130371], [3.19080045, 8.33644597, 5.03130326], [6.17115244, 5.97202589, 8.26809573]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.609662056155912, 177.232483271864, 2.98132971863169, -0.421369741253557]",99.586068233384
FOR001_24,"{'numbers': [12, 12, 14, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 14, 8, 12, 14, 8, 8, 12, 6], 'positions': [[8.01246672, 4.18446345, 3.70033928], [5.71635896, 1.73745766, 5.21664742], [3.81237461, 3.82562767, 5.2166475], [4.52233819, 3.1105992, 3.90862469], [4.52233859, 3.11059898, 6.52467042], [2.30203976, 3.11775137, 5.21664771], [7.47766171, 2.84600459, 5.21664692], [2.83684546, 6.58963545, 3.70033921], [5.71635896, 6.54780081, 5.21664742], [3.81237461, 8.63597082, 5.2166475], [6.32697377, 5.51577055, 3.49205448], [4.52233819, 7.92094235, 3.90862469], [4.52233859, 7.92094213, 6.52467042], [2.30203976, 7.92809451, 5.21664771], [7.47766171, 7.65634774, 5.21664692], [3.78781059, 5.45219919, 5.2166475], [5.72180628, 4.39784109, 8.50794552], [5.68731828, 6.69457109, 7.97502252], [3.78781059, 10.26254234, 5.2166475], [8.98799659, 2.13812845, 5.21664698], [9.69796024, 2.8531568, 6.52466973], [8.01246782, 4.18446397, 6.73295506], [8.98799659, 6.9484716, 5.21664698], [9.69796024, 7.66349994, 6.52466973], [8.96343266, 5.32190005, 5.21664705], [8.01246782, 8.99480712, 6.73295506], [5.70456228, 5.54620609, 8.24148352]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.95996157615195, 128.357665045496, 1.44275637733587, -2.62732850554789]",99.586068233384
FOR001_25,"{'numbers': [14, 8, 8, 8, 8, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 8, 8, 8, 6], 'positions': [[8.12358309, 3.2677781, 5.12216721], [8.83354667, 2.55274964, 3.8141444], [3.65792497, 2.29530723, 6.43018944], [8.83354708, 2.55274941, 6.43019013], [6.61324825, 2.5599018, 5.12216742], [1.97243255, 3.62661441, 6.63847477], [7.14805395, 6.03178588, 3.60585892], [4.85194578, 3.66844884, 5.12216708], [10.02756745, 5.98995124, 5.12216713], [8.12358309, 8.07812125, 5.12216721], [2.94796132, 6.39062203, 5.12216669], [8.83354667, 7.36309278, 3.8141444], [3.65792497, 7.10565038, 6.43018944], [3.65792532, 7.10565049, 3.81414359], [5.46256131, 4.70047897, 3.39757377], [8.83354708, 7.36309256, 6.43019013], [6.61324825, 7.37024495, 5.12216742], [8.09901908, 4.89434962, 5.12216721], [2.92339739, 4.76405048, 5.12216676], [1.97243255, 8.43695755, 6.63847477], [4.85194578, 8.47879198, 5.12216708], [8.09901908, 9.70469277, 5.12216721], [7.92999227, 5.60450319, 8.60242623], [5.70017227, 5.35460319, 7.87743423], [6.81508227, 5.47955319, 8.23993023]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.813893304349449, 177.631724592221, 3.03751851557728, -0.68982979254838]",99.586068233384
FOR001_26,"{'numbers': [12, 12, 14, 8, 8, 8, 8, 8, 8, 12, 8, 8, 8, 8, 8, 8, 12, 14, 8, 8, 8, 12, 12, 14, 8, 8, 12, 6], 'positions': [[7.41545632, 5.99999948, 3.69332378], [5.11934856, 3.55299369, 5.20963192], [3.21536421, 5.6411637, 5.209632], [5.72996336, 2.52096343, 3.48503898], [3.92532779, 4.92613523, 3.90160919], [3.92532819, 4.92613501, 6.51765492], [1.70502936, 4.93328739, 5.20963221], [6.8806513, 4.66154062, 5.20963142], [3.19080019, 2.45739207, 5.209632], [5.11934856, 8.36333684, 5.20963192], [5.72996336, 7.33130657, 3.48503898], [3.92532819, 9.73647815, 6.51765492], [6.8806513, 9.47188377, 5.20963142], [3.19080019, 7.26773522, 5.209632], [5.82636518, 6.08859914, 7.97637002], [7.42171718, 4.43786114, 8.51496102], [7.41545742, 1.18965685, 6.72593956], [8.39098618, 3.95366448, 5.20963148], [9.10094984, 4.66869282, 6.51765423], [9.10095018, 4.66869293, 3.90160838], [8.36642225, 2.32709293, 5.20963155], [7.41545742, 6.0, 6.72593956], [10.29497064, 6.04183443, 5.20963187], [8.39098618, 8.76400763, 5.20963148], [9.10094984, 9.47903597, 6.51765423], [8.36642225, 7.13743608, 5.20963155], [7.41545742, 10.81034315, 6.72593956], [6.62404118, 5.26323014, 8.24566602]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.52804075685458, 119.600066885257, 1.34431290524652, -3.83807735765481]",99.586068233384
FOR001_27,"{'numbers': [14, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 8, 8, 12, 14, 12, 6], 'positions': [[5.64501807, 1.90468554, 5.19513221], [6.35498206, 1.18965685, 6.50315513], [4.13468322, 1.19680924, 5.19513242], [4.66948892, 4.66869332, 3.67882392], [2.37338075, 2.30535628, 5.19513208], [7.54900242, 4.62685868, 5.19513213], [5.64501807, 6.71502869, 5.19513221], [8.15961723, 3.59482842, 3.47053919], [6.35498165, 6.00000022, 3.8871094], [1.17935995, 5.74255782, 6.50315444], [2.98399629, 3.33738641, 3.47053877], [6.35498206, 6.0, 6.50315513], [4.13468322, 6.00715239, 5.19513242], [9.31030517, 5.73540561, 5.19513162], [5.62045406, 3.53125706, 5.19513221], [6.04856596, 4.27582938, 8.52946123], [5.45199596, 6.53122138, 8.18671123], [2.37338075, 7.11569942, 5.19513208], [7.54900242, 9.43720183, 5.19513213], [6.35498206, 10.81034315, 6.50315513], [5.62045406, 8.34160021, 5.19513221], [9.84511128, 2.26352185, 6.71143977], [10.82064005, 5.02752947, 5.19513169], [9.84511128, 7.07386499, 6.71143977], [5.75028096, 5.40352538, 8.35808623]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.296472540653895, 178.022805149544, 3.05285085808743, -0.293112274547866]",99.586068233384
FOR001_28,"{'numbers': [12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 12, 12, 12, 12, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 12, 6], 'positions': [[5.99999952, 2.94004351, 4.53591547], [8.87951302, 2.89820887, 6.05222368], [6.97552867, 4.98637887, 6.05222376], [1.79990689, 3.29887966, 6.05222324], [7.68549225, 4.27135041, 4.74420095], [2.50987055, 4.013908, 7.36024599], [2.50987089, 4.01390811, 4.74420014], [7.68549265, 4.27135018, 7.36024668], [5.46519382, 4.27850257, 6.05222397], [10.64081577, 4.0067558, 6.05222317], [6.95096465, 1.80260725, 6.05222376], [0.82437812, 5.34521518, 7.56853132], [5.99999952, 7.75038665, 4.53591547], [3.70389135, 5.38704961, 6.05222363], [8.87951302, 7.70855201, 6.05222368], [6.97552867, 9.79672202, 6.05222376], [5.02447038, 5.70405126, 3.01960751], [1.79990689, 8.1092228, 6.05222324], [9.49012782, 6.67652175, 4.32763074], [7.68549225, 9.08169355, 4.74420095], [2.50987055, 8.82425115, 7.36024599], [4.31450688, 6.41907974, 4.32763032], [7.68549265, 9.08169333, 7.36024668], [5.46519382, 9.08884572, 6.05222397], [6.5348053, 6.41192761, 3.01960722], [6.95096465, 6.61295039, 6.05222376], [1.77534296, 6.48265125, 6.05222331], [3.70389135, 10.19739275, 6.05222363], [5.6628791, 7.01216442, 8.80406478], [6.2128731, 4.72599342, 8.98039278], [11.17562188, 5.34521518, 7.56853132], [5.9378761, 5.86907842, 8.89222878]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.818734345955136, 178.545703728824, 3.19375921743623, -0.649560002549379]",99.586068233384
FOR001_29,"{'numbers': [12, 12, 8, 8, 8, 8, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 8, 6], 'positions': [[4.31450625, 7.33130665, 3.52193048], [2.01839849, 4.88430087, 5.03823863], [0.82437812, 6.25744218, 6.34626163], [3.77970124, 5.9928478, 5.03823812], [3.77970124, 10.80319094, 5.03823812], [5.99999977, 1.18965685, 6.34626094], [4.31450735, 2.52096403, 6.55454627], [9.49012874, 4.92613551, 3.52193042], [7.19402057, 2.56279846, 5.03823858], [10.46565789, 6.97247087, 5.03823871], [5.29003612, 5.28497166, 5.03823819], [5.99999977, 6.0, 6.34626094], [6.00000011, 6.00000011, 3.73021509], [7.80463611, 3.59482859, 3.31364527], [11.17562188, 6.25744218, 6.34626163], [8.95532304, 6.26459457, 5.03823892], [10.44109388, 3.78869925, 5.03823871], [5.26547219, 3.65840011, 5.03823826], [4.31450735, 7.33130718, 6.55454627], [7.19402057, 7.37314161, 5.03823858], [5.29003612, 10.0953148, 5.03823819], [5.99999977, 10.81034315, 6.34626094], [7.80463611, 8.40517174, 3.31364527], [10.44109388, 8.59904239, 5.03823871], [5.26547219, 8.46874325, 5.03823826], [6.75171517, 7.49260549, 8.68635473], [5.87627417, 5.49018149, 7.80088173], [6.31399517, 6.49139349, 8.24361773]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.220214195954441, 177.838976845544, 2.91321726413315, -0.21393741354882]",99.586068233384
FOR001_30,"{'numbers': [12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 14, 8, 12, 6], 'positions': [[9.49012836, 5.36613187, 3.45964448], [4.3145071, 2.96096072, 3.45964442], [7.1940206, 2.91912608, 4.97595263], [5.29003624, 5.00729609, 4.97595271], [5.99999982, 4.29226762, 3.6679299], [0.82437812, 4.03482522, 6.28397494], [6.00000023, 4.2922674, 6.28397563], [3.7797014, 4.29941979, 4.97595292], [8.95532334, 4.02767301, 4.97595212], [5.26547223, 1.82352446, 4.97595271], [4.3145071, 7.77130387, 3.45964442], [2.01839893, 5.40796682, 4.97595258], [7.1940206, 7.72946923, 4.97595263], [5.29003624, 9.81763924, 4.97595271], [7.8046354, 6.69743896, 3.25135969], [5.99999982, 9.10261077, 3.6679299], [2.62901446, 6.43999695, 3.25135927], [6.00000023, 9.10261055, 6.28397563], [3.7797014, 9.10976293, 4.97595292], [8.95532334, 8.83801616, 4.97595212], [5.26547223, 6.63386761, 4.97595271], [6.11891393, 4.96609458, 8.74864073], [5.69921593, 7.03852958, 7.70507573], [11.17562188, 4.03482522, 6.28397494], [9.49012945, 5.36613239, 6.49226027], [10.46565822, 8.13014002, 4.97595219], [10.44109429, 6.50356847, 4.97595226], [9.49012945, 10.17647554, 6.49226027], [5.90906493, 6.00231158, 8.22685873]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.18639364055457, 178.361290119861, 3.08649555949591, -0.184033733047954]",99.586068233384
